"L2, Inc.","","",""
"18912 North Creek Parkway, Suite 201","","",""
"Bothell, WA 98011","","",""
"141","Local_or_Municipal_2018_05_12","1",""
"142","Local_or_Municipal_2018_05_10","1",""
"143","Local_or_Municipal_2018_05_08","1",""
"144","Local_or_Municipal_2018_05_07","1",""
"145","Local_or_Municipal_2018_05_05","1",""
"146","Local_or_Municipal_2018_05_03","1",""
"147","Special_2018_05_01","1",""
"148","Local_or_Municipal_2018_05_01","1",""
"149","Local_or_Municipal_2018_04_30","1",""
"150","Local_or_Municipal_2018_04_28","1",""
"151","Local_or_Municipal_2018_04_24","1",""
"152","Local_or_Municipal_2018_04_23","1",""
"153","Local_or_Municipal_2018_04_14","1",""
"154","Local_or_Municipal_2018_04_12","1",""
"155","Local_or_Municipal_2018_04_10","1",""
"156","Local_or_Municipal_2018_04_09","1",""
"157","Local_or_Municipal_2018_04_07","1",""
"158","Special_2018_04_03","1",""
"159","Local_or_Municipal_2018_04_03","1",""
"160","Local_or_Municipal_2018_04_02","1",""
"161","Local_or_Municipal_2018_03_27","1",""
"162","Local_or_Municipal_2018_03_26","1",""
"163","Special_2018_03_06","1",""
"164","Local_or_Municipal_2018_03_06","1",""
"165","Local_or_Municipal_2018_03_05","1",""
"166","Local_or_Municipal_2018_02_27","1",""
"167","Special_2018_02_06","1",""
"168","Local_or_Municipal_2018_01_30","1",""
"169","Special_2017_12_05","1",""
"170","Local_or_Municipal_2017_12_05","1",""
"171","Local_or_Municipal_2017_12_04","1",""
"172","Local_or_Municipal_2017_12_02","1",""
"173","Local_or_Municipal_2017_11_14","1",""
"174","Local_or_Municipal_2017_11_13","1",""
"175","Special_2017_11_07","1",""
"176","Local_or_Municipal_2017_11_07","1",""
"177","Local_or_Municipal_2017_11_06","1",""
"178","Local_or_Municipal_2017_11_04","1",""
"179","Local_or_Municipal_2017_10_24","1",""
"180","Special_2017_10_17","1",""
"181","Local_or_Municipal_2017_10_16","1",""
"182","Special_2017_10_10","1",""
"183","Local_or_Municipal_2017_10_10","1",""
"184","Local_or_Municipal_2017_10_03","1",""
"185","Local_or_Municipal_2017_09_26","1",""
"186","Special_2017_09_19","1",""
"187","Local_or_Municipal_2017_09_19","1",""
"188","Local_or_Municipal_2017_09_16","1",""
"189","Local_or_Municipal_2017_09_12","1",""
"190","Local_or_Municipal_2017_08_08","1",""
"191","Special_2017_07_25","1",""
"192","Local_or_Municipal_2017_06_29","1",""
"193","Special_2017_06_27","1",""
"194","Local_or_Municipal_2017_06_26","1",""
"195","Local_or_Municipal_2017_06_20","1",""
"196","Local_or_Municipal_2017_06_13","1",""
"197","Local_or_Municipal_2017_06_12","1",""
"198","Local_or_Municipal_2017_06_10","1",""
"199","Local_or_Municipal_2017_06_06","1",""
"200","Local_or_Municipal_2017_06_05","1",""
"201","Local_or_Municipal_2017_06_03","1",""
"202","Local_or_Municipal_2017_05_23","1",""
"203","Local_or_Municipal_2017_05_20","1",""
"204","Local_or_Municipal_2017_05_16","1",""
"205","Local_or_Municipal_2017_05_15","1",""
"206","Local_or_Municipal_2017_05_13","1",""
"207","Local_or_Municipal_2017_05_09","1",""
"208","Local_or_Municipal_2017_05_08","1",""
"209","Local_or_Municipal_2017_05_06","1",""
"210","Local_or_Municipal_2017_05_04","1",""
"211","Local_or_Municipal_2017_05_02","1",""
"212","Local_or_Municipal_2017_05_01","1",""
"213","Local_or_Municipal_2017_04_29","1",""
"214","Local_or_Municipal_2017_04_25","1",""
"215","Local_or_Municipal_2017_04_24","1",""
"216","Local_or_Municipal_2017_04_22","1",""
"217","Local_or_Municipal_2017_04_13","1",""
"218","Local_or_Municipal_2017_04_11","1",""
"219","Local_or_Municipal_2017_04_10","1",""
"220","Local_or_Municipal_2017_04_08","1",""
"221","Local_or_Municipal_2017_04_04","1",""
"222","Local_or_Municipal_2017_04_03","1",""
"223","Local_or_Municipal_2017_04_01","1",""
"224","Local_or_Municipal_2017_03_28","1",""
"225","Local_or_Municipal_2017_03_27","1",""
"226","Local_or_Municipal_2017_03_21","1",""
"227","Local_or_Municipal_2017_03_07","1",""
"228","Local_or_Municipal_2017_03_06","1",""
"229","Local_or_Municipal_2016_12_06","1",""
"230","Local_or_Municipal_2016_11_08","1",""
"231","General_2016_11_08","1",""
"232","Local_or_Municipal_2016_10_24","1",""
"233","Local_or_Municipal_2016_10_18","1",""
"234","Local_or_Municipal_2016_10_17","1",""
"235","Local_or_Municipal_2016_09_20","1",""
"236","Local_or_Municipal_2016_09_08","1",""
"237","Primary_2016_09_08","1",""
"238","Local_or_Municipal_2016_08_04","1",""
"239","Local_or_Municipal_2016_07_19","1",""
"240","Local_or_Municipal_2016_06_30","1",""
"241","Local_or_Municipal_2016_06_21","1",""
"242","Local_or_Municipal_2016_06_14","1",""
"243","Local_or_Municipal_2016_06_13","1",""
"244","Local_or_Municipal_2016_06_11","1",""
"245","Local_or_Municipal_2016_06_07","1",""
"246","Local_or_Municipal_2016_06_06","1",""
"247","Local_or_Municipal_2016_06_04","1",""
"248","Local_or_Municipal_2016_05_24","1",""
"249","Local_or_Municipal_2016_05_21","1",""
"250","Local_or_Municipal_2016_05_17","1",""
"251","Local_or_Municipal_2016_05_16","1",""
"252","Local_or_Municipal_2016_05_14","1",""
"253","Special_2016_05_10","1",""
"254","Local_or_Municipal_2016_05_10","1",""
"255","Local_or_Municipal_2016_05_09","1",""
"256","Local_or_Municipal_2016_05_07","1",""
"257","Local_or_Municipal_2016_05_05","1",""
"258","Local_or_Municipal_2016_05_03","1",""
"259","Local_or_Municipal_2016_05_02","1",""
"260","Local_or_Municipal_2016_04_30","1",""
"261","Local_or_Municipal_2016_04_26","1",""
"262","Local_or_Municipal_2016_04_25","1",""
"263","Local_or_Municipal_2016_04_23","1",""
"264","Local_or_Municipal_2016_04_14","1",""
"265","Special_2016_04_12","1",""
"266","Local_or_Municipal_2016_04_12","1",""
"267","Local_or_Municipal_2016_04_11","1",""
"268","Local_or_Municipal_2016_04_09","1",""
"269","Local_or_Municipal_2016_04_05","1",""
"270","Local_or_Municipal_2016_04_04","1",""
"271","Local_or_Municipal_2016_04_02","1",""
"272","Local_or_Municipal_2016_03_29","1",""
"273","Local_or_Municipal_2016_03_28","1",""
"274","Local_or_Municipal_2016_03_22","1",""
"275","Local_or_Municipal_2016_03_15","1",""
"276","Local_or_Municipal_2016_03_05","1",""
"277","Special_2016_03_01","1",""
"278","Local_or_Municipal_2016_03_01","1",""
"279","Presidential_Primary_2016_03_01","1",""
"280","Special_2016_02_02","1",""
"281","Local_or_Municipal_2015_12_12","1",""
"282","Local_or_Municipal_2015_12_01","1",""
"283","Local_or_Municipal_2015_11_17","1",""
"284","Local_or_Municipal_2015_11_16","1",""
"285","Local_or_Municipal_2015_11_09","1",""
"286","Special_2015_11_03","1",""
"287","Local_or_Municipal_2015_11_03","1",""
"288","Local_or_Municipal_2015_11_02","1",""
"289","Local_or_Municipal_2015_10_27","1",""
"290","Local_or_Municipal_2015_10_19","1",""
"291","Special_2015_10_06","1",""
"292","Local_or_Municipal_2015_10_06","1",""
"293","Local_or_Municipal_2015_09_29","1",""
"294","Local_or_Municipal_2015_09_24","1",""
"295","Local_or_Municipal_2015_09_22","1",""
"296","Local_or_Municipal_2015_09_17","1",""
"297","Local_or_Municipal_2015_09_15","1",""
"298","Local_or_Municipal_2015_09_08","1",""
"299","Local_or_Municipal_2015_09_01","1",""
"300","Local_or_Municipal_2015_08_04","1",""
"301","Local_or_Municipal_2015_06_30","1",""
"302","Local_or_Municipal_2015_06_23","1",""
"303","Local_or_Municipal_2015_06_22","1",""
"304","Local_or_Municipal_2015_06_16","1",""
"305","Local_or_Municipal_2015_06_15","1",""
"306","Local_or_Municipal_2015_06_09","1",""
"307","Local_or_Municipal_2015_06_08","1",""
"308","Local_or_Municipal_2015_06_06","1",""
"309","Local_or_Municipal_2015_06_02","1",""
"310","Local_or_Municipal_2015_06_01","1",""
"311","Local_or_Municipal_2015_05_19","1",""
"312","Local_or_Municipal_2015_05_18","1",""
"313","Local_or_Municipal_2015_05_16","1",""
"314","Local_or_Municipal_2015_05_12","1",""
"315","Local_or_Municipal_2015_05_11","1",""
"316","Local_or_Municipal_2015_05_09","1",""
"317","Local_or_Municipal_2015_05_07","1",""
"318","Local_or_Municipal_2015_05_05","1",""
"319","Local_or_Municipal_2015_05_04","1",""
"320","Local_or_Municipal_2015_05_02","1",""
"321","Local_or_Municipal_2015_04_28","1",""
"322","Local_or_Municipal_2015_04_27","1",""
"323","Local_or_Municipal_2015_04_25","1",""
"324","Local_or_Municipal_2015_04_16","1",""
"325","Local_or_Municipal_2015_04_14","1",""
"326","Local_or_Municipal_2015_04_13","1",""
"327","Local_or_Municipal_2015_04_11","1",""
"328","Local_or_Municipal_2015_04_07","1",""
"329","Local_or_Municipal_2015_04_06","1",""
"330","Special_2015_03_31","1",""
"331","Local_or_Municipal_2015_03_31","1",""
"332","Local_or_Municipal_2015_03_30","1",""
"333","Local_or_Municipal_2015_03_28","1",""
"334","Local_or_Municipal_2015_03_24","1",""
"335","Local_or_Municipal_2015_03_17","1",""
"336","Special_2015_03_03","1",""
"337","Local_or_Municipal_2015_03_03","1",""
"338","Local_or_Municipal_2015_03_02","1",""
"339","Local_or_Municipal_2015_01_10","1",""
"340","Local_or_Municipal_2014_12_16","1",""
"341","Local_or_Municipal_2014_12_09","1",""
"342","Local_or_Municipal_2014_11_17","1",""
"343","Local_or_Municipal_2014_11_04","1",""
"344","General_2014_11_04","1",""
"345","Local_or_Municipal_2014_10_27","1",""
"346","Local_or_Municipal_2014_10_20","1",""
"347","Local_or_Municipal_2014_10_18","1",""
"348","Local_or_Municipal_2014_09_09","1",""
"349","Primary_2014_09_09","1",""
"350","Local_or_Municipal_2014_07_15","1",""
"351","Local_or_Municipal_2014_06_28","1",""
"352","Local_or_Municipal_2014_06_24","1",""
"353","Local_or_Municipal_2014_06_17","1",""
"354","Local_or_Municipal_2014_06_16","1",""
"355","Local_or_Municipal_2014_06_14","1",""
"356","Local_or_Municipal_2014_06_10","1",""
"357","Local_or_Municipal_2014_06_07","1",""
"358","Local_or_Municipal_2014_06_03","1",""
"359","Local_or_Municipal_2014_06_02","1",""
"360","Local_or_Municipal_2014_05_20","1",""
"361","Local_or_Municipal_2014_05_19","1",""
"362","Local_or_Municipal_2014_05_17","1",""
"363","Local_or_Municipal_2014_05_13","1",""
"364","Local_or_Municipal_2014_05_12","1",""
"365","Local_or_Municipal_2014_05_10","1",""
"366","Local_or_Municipal_2014_05_08","1",""
"367","Local_or_Municipal_2014_05_06","1",""
"368","Local_or_Municipal_2014_05_05","1",""
"369","Local_or_Municipal_2014_05_04","1",""
"370","Local_or_Municipal_2014_05_03","1",""
"371","Local_or_Municipal_2014_04_29","1",""
"372","Local_or_Municipal_2014_04_28","1",""
"373","Local_or_Municipal_2014_04_26","1",""
"374","Local_or_Municipal_2014_04_14","1",""
"375","Local_or_Municipal_2014_04_12","1",""
"376","Local_or_Municipal_2014_04_10","1",""
"377","Local_or_Municipal_2014_04_08","1",""
"378","Local_or_Municipal_2014_04_07","1",""
"379","Local_or_Municipal_2014_04_05","1",""
"380","Special_2014_04_01","1",""
"381","Local_or_Municipal_2014_04_01","1",""
"382","Local_or_Municipal_2014_03_31","1",""
"383","Local_or_Municipal_2014_03_25","1",""
"384","Local_or_Municipal_2014_03_24","1",""
"385","Local_or_Municipal_2014_03_18","1",""
"386","Special_2014_03_04","1",""
"387","Local_or_Municipal_2014_03_04","1",""
"388","Local_or_Municipal_2014_03_03","1",""
"389","Local_or_Municipal_2014_02_25","1",""
"390","Local_or_Municipal_2014_02_08","1",""
"391","Local_or_Municipal_2014_01_25","1",""
"392","Special_2014_01_07","1",""
"393","General_2012_11_06","1",""
"394","Primary_2012_09_06","1",""
"395","Presidential_Primary_2012_03_06","1",""
"396","General_2010_11_02","1",""
"397","Primary_2010_09_14","1",""
"398","General_2008_11_04","1",""
"399","Primary_2008_09_16","1",""
"400","Presidential_Primary_2008_02_05","1",""
"401","General_2006_11_07","1",""
"402","Primary_2006_09_19","1",""
"403","General_2004_11_02","1",""
"404","Primary_2004_09_14","1",""
"405","Presidential_Primary_2004_03_02","1",""
"406","General_2002_11_05","1",""
"407","Primary_2002_09_17","1",""
"408","General_2000_11_07","1",""
"409","Primary_2000_09_19","1",""
"410","Presidential_Primary_2000_03_07","1",""
"411","General_1998_11_03","1",""
"412","Primary_1998_09_15","1",""
"413","General_1996_11_05","1",""
"414","Primary_1996_09_17","1",""
"415","Presidential_Primary_1996_03_05","1",""
"416","BallotType_Local_or_Municipal_2021_09_14","50",""
"417","BallotType_Local_or_Municipal_2021_05_11","50",""
"418","BallotType_Local_or_Municipal_2021_05_10","50",""
"419","BallotType_Local_or_Municipal_2021_05_08","50",""
"420","BallotType_Local_or_Municipal_2021_05_04","50",""
"421","BallotType_Local_or_Municipal_2021_05_03","50",""
"422","BallotType_Local_or_Municipal_2021_05_01","50",""
"423","BallotType_Local_or_Municipal_2021_04_28","50",""
"424","BallotType_Local_or_Municipal_2021_04_27","50",""
"425","BallotType_Local_or_Municipal_2021_04_24","50",""
"426","BallotType_Local_or_Municipal_2021_04_13","50",""
"427","BallotType_Local_or_Municipal_2021_04_12","50",""
"428","BallotType_Local_or_Municipal_2021_04_10","50",""
"429","BallotType_Local_or_Municipal_2021_04_06","50",""
"430","BallotType_Local_or_Municipal_2021_04_05","50",""
"431","BallotType_Local_or_Municipal_2021_03_31","50",""
"432","BallotType_Special_2021_03_30","50",""
"433","BallotType_Local_or_Municipal_2021_03_30","50",""
"434","BallotType_Local_or_Municipal_2021_03_29","50",""
"435","BallotType_Local_or_Municipal_2021_03_16","50",""
"436","BallotType_Local_or_Municipal_2021_03_13","50",""
"437","BallotType_Special_2021_03_02","50",""
"438","BallotType_Local_or_Municipal_2021_03_02","50",""
"439","BallotType_Local_or_Municipal_2021_03_01","50",""
"440","BallotType_Local_or_Municipal_2020_12_08","50",""
"441","BallotType_Local_or_Municipal_2020_12_05","50",""
"442","BallotType_Local_or_Municipal_2020_12_01","50",""
"443","BallotType_Local_or_Municipal_2020_11_21","50",""
"444","BallotType_Local_or_Municipal_2020_11_03","50",""
"445","BallotType_General_2020_11_03","50",""
"446","BallotType_Local_or_Municipal_2020_10_17","50",""
"447","BallotType_Local_or_Municipal_2020_09_26","50",""
"448","BallotType_Local_or_Municipal_2020_09_12","50",""
"449","BallotType_Local_or_Municipal_2020_09_10","50",""
"450","BallotType_Local_or_Municipal_2020_09_01","50",""
"451","BallotType_Primary_2020_09_01","50",""
"452","BallotType_Local_or_Municipal_2020_06_30","50",""
"453","BallotType_Local_or_Municipal_2020_06_29","50",""
"454","BallotType_Local_or_Municipal_2020_06_27","50",""
"455","BallotType_Local_or_Municipal_2020_06_25","50",""
"456","BallotType_Local_or_Municipal_2020_06_23","50",""
"457","BallotType_Local_or_Municipal_2020_06_22","50",""
"458","BallotType_Local_or_Municipal_2020_06_20","50",""
"459","BallotType_Local_or_Municipal_2020_06_16","50",""
"460","BallotType_Local_or_Municipal_2020_06_15","50",""
"461","BallotType_Local_or_Municipal_2020_06_13","50",""
"462","BallotType_Local_or_Municipal_2020_06_11","50",""
"463","BallotType_Local_or_Municipal_2020_06_09","50",""
"464","BallotType_Local_or_Municipal_2020_06_08","50",""
"465","BallotType_Local_or_Municipal_2020_06_06","50",""
"466","BallotType_Special_2020_06_02","50",""
"467","BallotType_Local_or_Municipal_2020_06_02","50",""
"468","BallotType_Local_or_Municipal_2020_06_01","50",""
"469","BallotType_Special_2020_05_19","50",""
"470","BallotType_Local_or_Municipal_2020_05_19","50",""
"471","BallotType_Special_2020_03_03","50",""
"472","BallotType_Local_or_Municipal_2020_03_03","50",""
"473","BallotType_Presidential_Primary_2020_03_03","50",""
"474","BallotType_Special_2020_02_04","50",""
"475","BallotType_Local_or_Municipal_2019_12_10","50",""
"476","BallotType_Local_or_Municipal_2019_11_23","50",""
"477","BallotType_Local_or_Municipal_2019_11_19","50",""
"478","BallotType_Local_or_Municipal_2019_11_18","50",""
"479","BallotType_Local_or_Municipal_2019_11_05","50",""
"480","BallotType_Local_or_Municipal_2019_11_04","50",""
"481","BallotType_Local_or_Municipal_2019_10_29","50",""
"482","BallotType_Local_or_Municipal_2019_10_28","50",""
"483","BallotType_Local_or_Municipal_2019_10_21","50",""
"484","BallotType_Local_or_Municipal_2019_10_19","50",""
"485","BallotType_Local_or_Municipal_2019_10_08","50",""
"486","BallotType_Local_or_Municipal_2019_10_01","50",""
"487","BallotType_Local_or_Municipal_2019_09_24","50",""
"488","BallotType_Local_or_Municipal_2019_09_17","50",""
"489","BallotType_Local_or_Municipal_2019_09_10","50",""
"490","BallotType_Local_or_Municipal_2019_09_03","50",""
"491","BallotType_Local_or_Municipal_2019_06_18","50",""
"492","BallotType_Local_or_Municipal_2019_06_11","50",""
"493","BallotType_Local_or_Municipal_2019_06_10","50",""
"494","BallotType_Local_or_Municipal_2019_06_04","50",""
"495","BallotType_Local_or_Municipal_2019_06_03","50",""
"496","BallotType_Local_or_Municipal_2019_06_01","50",""
"497","BallotType_Local_or_Municipal_2019_05_28","50",""
"498","BallotType_Local_or_Municipal_2019_05_21","50",""
"499","BallotType_Local_or_Municipal_2019_05_20","50",""
"500","BallotType_Local_or_Municipal_2019_05_18","50",""
"501","BallotType_Local_or_Municipal_2019_05_14","50",""
"502","BallotType_Local_or_Municipal_2019_05_13","50",""
"503","BallotType_Local_or_Municipal_2019_05_11","50",""
"504","BallotType_Local_or_Municipal_2019_05_09","50",""
"505","BallotType_Local_or_Municipal_2019_05_07","50",""
"506","BallotType_Local_or_Municipal_2019_05_06","50",""
"507","BallotType_Local_or_Municipal_2019_05_04","50",""
"508","BallotType_Local_or_Municipal_2019_04_30","50",""
"509","BallotType_Local_or_Municipal_2019_04_29","50",""
"510","BallotType_Local_or_Municipal_2019_04_27","50",""
"511","BallotType_Local_or_Municipal_2019_04_23","50",""
"512","BallotType_Local_or_Municipal_2019_04_22","50",""
"513","BallotType_Local_or_Municipal_2019_04_13","50",""
"514","BallotType_Local_or_Municipal_2019_04_11","50",""
"515","BallotType_Local_or_Municipal_2019_04_09","50",""
"516","BallotType_Local_or_Municipal_2019_04_08","50",""
"517","BallotType_Local_or_Municipal_2019_04_06","50",""
"518","BallotType_Local_or_Municipal_2019_04_02","50",""
"519","BallotType_Local_or_Municipal_2019_04_01","50",""
"520","BallotType_Local_or_Municipal_2019_03_26","50",""
"521","BallotType_Local_or_Municipal_2019_03_25","50",""
"522","BallotType_Local_or_Municipal_2019_03_23","50",""
"523","BallotType_Local_or_Municipal_2019_03_12","50",""
"524","BallotType_Local_or_Municipal_2019_03_05","50",""
"525","BallotType_Local_or_Municipal_2019_03_04","50",""
"526","BallotType_Local_or_Municipal_2018_12_11","50",""
"527","BallotType_Local_or_Municipal_2018_12_04","50",""
"528","BallotType_Local_or_Municipal_2018_12_03","50",""
"529","BallotType_Local_or_Municipal_2018_12_01","50",""
"530","BallotType_Local_or_Municipal_2018_11_13","50",""
"531","BallotType_Local_or_Municipal_2018_11_06","50",""
"532","BallotType_General_2018_11_06","50",""
"533","BallotType_Local_or_Municipal_2018_10_29","50",""
"534","BallotType_Local_or_Municipal_2018_10_23","50",""
"535","BallotType_Local_or_Municipal_2018_10_16","50",""
"536","BallotType_Local_or_Municipal_2018_10_15","50",""
"537","BallotType_Local_or_Municipal_2018_10_02","50",""
"538","BallotType_Local_or_Municipal_2018_10_01","50",""
"539","BallotType_Local_or_Municipal_2018_09_25","50",""
"540","BallotType_Local_or_Municipal_2018_09_04","50",""
"541","BallotType_Primary_2018_09_04","50",""
"542","BallotType_Local_or_Municipal_2018_07_17","50",""
"543","BallotType_Local_or_Municipal_2018_06_26","50",""
"544","BallotType_Local_or_Municipal_2018_06_21","50",""
"545","BallotType_Local_or_Municipal_2018_06_12","50",""
"546","BallotType_Local_or_Municipal_2018_06_11","50",""
"547","BallotType_Local_or_Municipal_2018_06_05","50",""
"548","BallotType_Local_or_Municipal_2018_06_04","50",""
"549","BallotType_Local_or_Municipal_2018_06_02","50",""
"550","BallotType_Local_or_Municipal_2018_05_22","50",""
"551","BallotType_Local_or_Municipal_2018_05_21","50",""
"552","BallotType_Local_or_Municipal_2018_05_19","50",""
"553","BallotType_Local_or_Municipal_2018_05_15","50",""
"554","BallotType_Local_or_Municipal_2018_05_14","50",""
"555","BallotType_Local_or_Municipal_2018_05_12","50",""
"556","BallotType_Local_or_Municipal_2018_05_10","50",""
"557","BallotType_Local_or_Municipal_2018_05_08","50",""
